ObjectID,GlobalID,Date and Pickup Time,Deer and Bear Removal,Other wildlife types,Route,Latitude_d,Longitude_d,County,District,Residency,x,y,Date,Year,MonthName,MonthNumber,DOWName,DOWNumber,wildlife,Standardized route
1929,7e8c1586-336d-4f8d-b4b6-4fd787061426,3/9/2023 7:08:12 PM,Deer,,I-64,37.8206375122011,-79.8367181368595,Alleghany County,Staunton,Lexington,-79.8367181368595,37.8206375122011,2023-03-09,2023,March,3,Thursday,3,Deer,I-64
1928,0bf6d98c-820d-4552-b235-7bcb224924fe,3/8/2023 8:49:56 PM,Deer,,I-64,38.0449660063149,-78.7598660806068,Albemarle County,Culpeper,Charlottesville,-78.7598660806068,38.0449660063149,2023-03-08,2023,March,3,Wednesday,2,Deer,I-64
1927,d51272f9-ea87-4418-855e-ea2b7e28e5fd,3/8/2023 5:58:14 PM,Deer,,I-64,37.798628777711,-79.410462054574,Rockbridge County,Staunton,Lexington,-79.410462054574,37.798628777711,2023-03-08,2023,March,3,Wednesday,2,Deer,I-64
1925,96709c5f-217c-435d-82c8-0c879b09fa0d,3/7/2023 2:58:28 PM,Deer,,I-64,37.7881431626508,-80.0312169828266,Alleghany County,Staunton,Lexington,-80.0312169828266,37.7881431626508,2023-03-07,2023,March,3,Tuesday,1,Deer,I-64
1951,955cc5b0-ccfa-40d1-aee7-1b16d72525a6,3/28/2023 6:57:44 PM,Deer,,I-64,38.0335234936205,-78.6347430148701,Albemarle County,Culpeper,Charlottesville,-78.6347430148701,38.0335234936205,2023-03-28,2023,March,3,Tuesday,1,Deer,I-64
1952,fce6722b-49ba-4def-9bdf-9833f3f47218,3/29/2023 5:56:53 PM,Deer,,I-64,38.030277562334,-78.6580411794675,Albemarle County,Culpeper,Charlottesville,-78.6580411794675,38.030277562334,2023-03-29,2023,March,3,Wednesday,2,Deer,I-64
1953,ba3650c4-54a8-4af0-8a8e-dba2f9fe5aca,3/29/2023 6:10:30 PM,Deer,,I-64,38.0352787980766,-78.6101504950948,Albemarle County,Culpeper,Charlottesville,-78.6101504950948,38.0352787980766,2023-03-29,2023,March,3,Wednesday,2,Deer,I-64
1954,a1712da8-f28a-4cfa-abac-35643667957a,3/31/2023 1:02:24 PM,Deer,,I-64,38.0081305255003,-78.5110997955177,Albemarle County,Culpeper,Charlottesville,-78.5110997955177,38.0081305255003,2023-03-31,2023,March,3,Friday,4,Deer,I-64
1987,d4854c08-1606-442b-9a36-97ee588fdb68,5/1/2023 1:28:14 PM,Bear,,I-64,37.7760855015719,-79.9775767420232,Alleghany County,Staunton,Lexington,-79.9775767420232,37.7760855015719,2023-05-01,2023,May,5,Monday,0,Bear,I-64
1985,76a356c8-7187-4438-8551-b7963bad51ab,4/29/2023 1:15:28 PM,Deer,,I-64,38.0095860824299,-78.3714713897645,Albemarle County,Culpeper,Charlottesville,-78.3714713897645,38.0095860824299,2023-04-29,2023,April,4,Saturday,5,Deer,I-64
1981,72183c77-8655-413b-9135-61abb42745e2,4/26/2023 1:12:02 PM,Deer,,I-64,37.8465739255647,-79.4622693085719,Rockbridge County,Staunton,Lexington,-79.4622693085719,37.8465739255647,2023-04-26,2023,April,4,Wednesday,2,Deer,I-64
1978,e296486c-e6cd-4f55-ae64-e7aa42bf2491,4/25/2023 1:53:04 PM,Deer,,I-64,37.8056681792405,-79.4265887226939,City of Lexington,Staunton,Lexington,-79.4265887226939,37.8056681792405,2023-04-25,2023,April,4,Tuesday,1,Deer,I-64
1977,b6a814f9-a06a-4d99-8d7c-ac4972356250,4/25/2023 12:32:32 PM,Bear,,I-64,37.808445045962,-79.8503897951427,Alleghany County,Staunton,Lexington,-79.8503897951427,37.808445045962,2023-04-25,2023,April,4,Tuesday,1,Bear,I-64
1973,d6f2885d-8c67-4f2d-a645-544bd2bc87d8,4/18/2023 7:31:35 PM,Deer,,I-64,37.8270818805674,-79.7946950980274,Alleghany County,Staunton,Lexington,-79.7946950980274,37.8270818805674,2023-04-18,2023,April,4,Tuesday,1,Deer,I-64
1969,99511856-c3a3-41c3-a446-3aaafcb925a5,4/10/2023 3:16:04 PM,Deer,,I-64,37.8449714112998,-79.4589648702359,Rockbridge County,Staunton,Lexington,-79.4589648702359,37.8449714112998,2023-04-10,2023,April,4,Monday,0,Deer,I-64
1968,78a7041e-ae76-4176-a4ac-dd1a31a72b03,4/10/2023 2:55:18 PM,Deer,,I-64,37.873088524127,-79.5234260154051,Rockbridge County,Staunton,Lexington,-79.5234260154051,37.873088524127,2023-04-10,2023,April,4,Monday,0,Deer,I-64
1920,81e57995-4faa-42a3-a9fa-9be5b4d3ed56,3/3/2023 5:05:04 PM,Deer,,I-64,37.8302650340254,-79.7728188336638,Alleghany County,Staunton,Lexington,-79.7728188336638,37.8302650340254,2023-03-03,2023,March,3,Friday,4,Deer,I-64
1967,5269fa61-4df0-4475-8068-28e08ec30342,4/10/2023 2:35:10 PM,Other,Coyote,I-64,37.8888918251663,-79.5612964712808,Rockbridge County,Staunton,Lexington,-79.5612964712808,37.8888918251663,2023-04-10,2023,April,4,Monday,0,Coyote,I-64
1965,20aad633-f2f8-4f25-b045-9802449938db,4/10/2023 11:32:06 AM,Deer,,I-64,37.8156310273688,-80.0837996789069,Alleghany County,Staunton,Lexington,-80.0837996789069,37.8156310273688,2023-04-10,2023,April,4,Monday,0,Deer,I-64
1964,dae18469-c882-4582-bcb4-80616488a59e,4/7/2023 7:25:20 PM,Deer,,I-64,38.0351801868884,-78.6961746030289,Albemarle County,Culpeper,Charlottesville,-78.6961746030289,38.0351801868884,2023-04-07,2023,April,4,Friday,4,Deer,I-64
1961,2cfa17ef-1b8f-49c8-9108-3deeea154fcd,4/5/2023 8:18:50 PM,Deer,,I-64,38.0311036708646,-78.6500267106709,Albemarle County,Culpeper,Charlottesville,-78.6500267106709,38.0311036708646,2023-04-05,2023,April,4,Wednesday,2,Deer,I-64
1960,e9c5ff9d-ac83-422b-ab86-ce19e839b500,4/5/2023 7:24:57 PM,Other,Dog,I-64,37.9222575152093,-78.080122829201,Albemarle County,Culpeper,Charlottesville,-78.080122829201,37.9222575152093,2023-04-05,2023,April,4,Wednesday,2,Dog,I-64
1959,8be24ad1-7680-407f-b349-f5ddd0bee0b8,4/5/2023 4:54:21 PM,Deer,,I-64,37.818220608496,-80.1159892069825,Alleghany County,Staunton,Lexington,-80.1159892069825,37.818220608496,2023-04-05,2023,April,4,Wednesday,2,Deer,I-64
1958,6e34ce0e-72a6-44af-a51c-925a156a8854,4/4/2023 8:11:37 PM,Deer,,I-64,37.8650287259723,-79.6242609993365,Alleghany County,Staunton,Lexington,-79.6242609993365,37.8650287259723,2023-04-04,2023,April,4,Tuesday,1,Deer,I-64
1957,27a14f1d-c801-4ec8-be0e-12839cce3742,4/3/2023 7:56:53 PM,Deer,,I-64,38.0169824028368,-78.3990238826439,Albemarle County,Culpeper,Charlottesville,-78.3990238826439,38.0169824028368,2023-04-03,2023,April,4,Monday,0,Deer,I-64
1955,dcc7f773-d7cd-43f7-b614-21d03e5f6e90,4/3/2023 12:55:54 PM,Deer,,I-64,37.8023291292759,-79.4175557116423,City of Lexington,Staunton,Lexington,-79.4175557116423,37.8023291292759,2023-04-03,2023,April,4,Monday,0,Deer,I-64
1966,fbb9e6ad-c326-45bd-8cd5-f9002d7501dc,4/10/2023 2:13:53 PM,Other,Bobcat,I-64,37.8742973298625,-79.5274104191581,Rockbridge County,Staunton,Lexington,-79.5274104191581,37.8742973298625,2023-04-10,2023,April,4,Monday,0,Bobcat,I-64
1919,4b577a12-c30d-41a6-94a0-2b56cecd4a07,3/3/2023 3:57:45 PM,Deer,,I-64,37.9887432515696,-78.2414229286509,Albemarle County,Culpeper,Charlottesville,-78.2414229286509,37.9887432515696,2023-03-03,2023,March,3,Friday,4,Deer,I-64
1918,8ad1d0b2-c618-4809-ab6c-4e08550cf088,3/3/2023 3:42:53 PM,Deer,,I-64,37.9948060820847,-78.2616093701669,Albemarle County,Culpeper,Charlottesville,-78.2616093701669,37.9948060820847,2023-03-03,2023,March,3,Friday,4,Deer,I-64
1916,c5db2890-61fa-4e33-8953-477c9e35e8da,3/2/2023 3:02:39 PM,Deer,,I-64,38.85666616936,-77.8089741986631,Fauquier County,Culpeper,Warrenton,-77.8089741986631,38.85666616936,2023-03-02,2023,March,3,Thursday,3,Deer,I-64
1885,86130d5e-32cb-4eb0-a555-fecf2d17f545,2/9/2023 1:48:01 PM,Deer,,I-64,37.7987387981892,-79.4106415240507,Rockbridge County,Staunton,Lexington,-79.4106415240507,37.7987387981891,2023-02-09,2023,February,2,Thursday,3,Deer,I-64
1884,7996fdc7-f5af-450e-ae0b-a9de0053eca7,2/8/2023 3:00:21 PM,Deer,,I-64,37.8271282726501,-79.7914311809769,Alleghany County,Staunton,Lexington,-79.7914311809769,37.8271282726501,2023-02-08,2023,February,2,Wednesday,2,Deer,I-64
1883,5a0d6190-96d6-4432-842a-d1379bd12232,2/6/2023 8:23:11 PM,Deer,,I-64,38.0365142923044,-78.7011707119657,Albemarle County,Culpeper,Charlottesville,-78.7011707119657,38.0365142923044,2023-02-06,2023,February,2,Monday,0,Deer,I-64
1882,cb840542-bfa3-4c43-917d-67e24e11040e,2/6/2023 7:27:49 PM,Other,Fox,I-64,37.9968188334838,-78.2973976565645,Albemarle County,Culpeper,Charlottesville,-78.2973976565645,37.9968188334838,2023-02-06,2023,February,2,Monday,0,Fox,I-64
1881,0db8d2d5-fd5b-45ea-8dfa-5bea080212f0,2/6/2023 7:18:53 PM,Deer,,I-64,38.0160470322924,-78.3970054393408,Albemarle County,Culpeper,Charlottesville,-78.3970054393408,38.0160470322924,2023-02-06,2023,February,2,Monday,0,Deer,I-64
1880,e1aadefa-fbc2-4bc4-9c13-c2ff6decbcef,2/6/2023 7:00:18 PM,Deer,,I-64,37.978177476738,-78.212566529072,Albemarle County,Culpeper,Charlottesville,-78.212566529072,37.978177476738,2023-02-06,2023,February,2,Monday,0,Deer,I-64
1878,42099db1-64d2-4f7a-b40a-2047ef8460fe,2/6/2023 3:53:34 PM,Deer,,I-64,37.7977556549365,-79.4072370976949,Rockbridge County,Staunton,Lexington,-79.4072370976949,37.7977556549365,2023-02-06,2023,February,2,Monday,0,Deer,I-64
1875,9a859612-f0ae-438e-8cf9-07200e85f020,2/6/2023 2:55:51 PM,Deer,,I-64,37.8002946172262,-79.4137192425126,Rockbridge County,Staunton,Lexington,-79.4137192425126,37.8002946172262,2023-02-06,2023,February,2,Monday,0,Deer,I-64
1886,60ac8092-d6e7-4d7b-b6c3-468c6cf946fe,2/9/2023 1:59:16 PM,Other,Dog,I-64,37.7904004929939,-80.2222486865522,Alleghany County,Staunton,Lexington,-80.2222486865522,37.7904004929939,2023-02-09,2023,February,2,Thursday,3,Dog,I-64
1873,c9d5ec6e-4034-428a-8533-f88baf4cee46,2/3/2023 2:30:11 PM,Other,Opossum,I-64,38.0822808668372,-78.9878201578548,Augusta County,Staunton,Lexington,-78.9878201578548,38.0822808668372,2023-02-03,2023,February,2,Friday,4,Opossum,I-64
1871,90c493cd-2b33-46dc-81db-80e727414d49,2/1/2023 8:34:50 PM,Other,Coyote,I-64,37.8332514223064,-79.6518367063996,Alleghany County,Staunton,Lexington,-79.6518367063996,37.8332514223064,2023-02-01,2023,February,2,Wednesday,2,Coyote,I-64
1870,a42e58a5-6b13-454e-95d4-1ba7088450a0,1/31/2023 4:26:29 PM,Other,Opossum,I-64,38.0847481950569,-78.9912439118321,Rockbridge County,Staunton,Lexington,-78.9912439118321,38.0847481950569,2023-01-31,2023,January,1,Tuesday,1,Opossum,I-64
1869,967622a9-15d0-415d-861a-01eaf96955fe,1/31/2023 4:16:59 PM,Other,Opossum,I-64,38.1057106125185,-79.0152237661451,Rockbridge County,Staunton,Lexington,-79.0152237661451,38.1057106125185,2023-01-31,2023,January,1,Tuesday,1,Opossum,I-64
1867,c9a2caa8-6f48-4813-99e3-9c7121d391ee,1/30/2023 6:27:24 PM,Deer,,I-64,38.0116097178243,-78.4753385827193,Albemarle County,Culpeper,Charlottesville,-78.4753385827193,38.0116097178243,2023-01-30,2023,January,1,Monday,0,Deer,I-64
1866,4de14dda-348f-4c90-a578-1fe7c9ee3c43,1/30/2023 5:22:57 PM,Deer,,I-64,37.8269965298542,-79.7930934914734,Alleghany County,Staunton,Lexington,-79.7930934914734,37.8269965298542,2023-01-30,2023,January,1,Monday,0,Deer,I-64
1864,27a43b98-594d-4376-831b-ce2408b870a8,1/29/2023 8:42:09 PM,Deer,,I-64,38.0342078316924,-78.6236650066473,Culpeper County,Culpeper,Charlottesville,-78.6236650066473,38.0342078316924,2023-01-29,2023,January,1,Sunday,6,Deer,I-64
1863,add955e8-d0c6-4dba-a961-d572c0b8a9d7,1/29/2023 8:21:21 PM,Bear,,I-64,38.0397902499686,-78.8317137854588,Albemarle County,Culpeper,Charlottesville,-78.8317137854588,38.0397902499686,2023-01-29,2023,January,1,Sunday,6,Bear,I-64
1862,4ed543ad-913f-4cff-a926-22d60f6c64dd,1/28/2023 6:03:37 PM,Other,Coyote,I-64,37.964944349125,-78.1842918434304,Albemarle County,Culpeper,Charlottesville,-78.1842918434304,37.964944349125,2023-01-28,2023,January,1,Saturday,5,Coyote,I-64
1872,7b3b6bce-7892-4dab-b3ff-477670fcb8d6,2/3/2023 9:27:08 AM,Deer,,I-64,37.8019699501226,-79.8681580369173,Alleghany County,Staunton,Lexington,-79.8681580369173,37.8019699501226,2023-02-03,2023,February,2,Friday,4,Deer,I-64
1860,9062572d-0596-4fcd-8154-ac71580ffaf5,1/27/2023 2:52:00 PM,Deer,,I-64,37.8195223259162,-79.4428551570321,Rockbridge County,Staunton,Lexington,-79.4428551570321,37.8195223259162,2023-01-27,2023,January,1,Friday,4,Deer,I-64
1888,4937245f-4abc-479c-b1e8-41ba1f46b1a3,2/10/2023 4:24:11 PM,Deer,,I-64,38.1139148388272,-79.0420006136209,Augusta County,Staunton,Lexington,-79.0420006136209,38.1139148388272,2023-02-10,2023,February,2,Friday,4,Deer,I-64
1890,eaed08e0-fca0-481e-aff7-10a4e53ac1ca,2/10/2023 5:47:56 PM,Deer,,I-64,38.0461817802606,-78.903359847381,Augusta County,Staunton,Lexington,-78.903359847381,38.0461817802606,2023-02-10,2023,February,2,Friday,4,Deer,I-64
1915,abbbf33a-ca10-4d4b-9f1e-1cabf9943c58,3/2/2023 1:48:04 PM,Deer,,I-64,37.7783851186165,-79.9347032234817,Alleghany County,Staunton,Lexington,-79.9347032234817,37.7783851186165,2023-03-02,2023,March,3,Thursday,3,Deer,I-64
1914,b2728e8a-51a8-4881-a992-737d788e9e16,3/1/2023 6:43:42 PM,Other,Coyote,I-64,38.0417563957053,-78.8258885485506,Albemarle County,Culpeper,Charlottesville,-78.8258885485506,38.0417563957053,2023-03-01,2023,March,3,Wednesday,2,Coyote,I-64
1911,f3263f39-072d-4542-9200-538a7ac4ff8b,2/23/2023 1:18:35 PM,Deer,,I-64,37.8296322422454,-79.8091093730925,Alleghany County,Staunton,Lexington,-79.8091093730925,37.8296322422454,2023-02-23,2023,February,2,Thursday,3,Deer,I-64
1910,1072d1db-353d-4766-948d-c646171f1641,2/22/2023 4:52:12 PM,Deer,,I-64,38.1191305630266,-79.040746260508,Augusta County,Staunton,Lexington,-79.040746260508,38.1191305630266,2023-02-22,2023,February,2,Wednesday,2,Deer,I-64
1909,b52024b7-9ef0-4b03-906a-f8d91acebefe,2/22/2023 4:35:48 PM,Deer,,I-64,38.091017457201,-78.9967870384739,Augusta County,Staunton,Lexington,-78.9967870384739,38.091017457201,2023-02-22,2023,February,2,Wednesday,2,Deer,I-64
1908,d5b6368b-39f5-46e2-b37c-9fcee069aa9f,2/22/2023 4:31:21 PM,Deer,,I-64,38.0813599338244,-78.9862822543944,Augusta County,Staunton,Lexington,-78.9862822543944,38.0813599338244,2023-02-22,2023,February,2,Wednesday,2,Deer,I-64
1907,db086048-419f-489e-8afc-869b7c490d3d,2/22/2023 4:19:40 PM,Other,Coyote,I-64,38.096897409409,-79.0027224465857,Augusta County,Staunton,Lexington,-79.0027224465857,38.096897409409,2023-02-22,2023,February,2,Wednesday,2,Coyote,I-64
1906,612b259c-4d04-4700-8e80-eb18b42c2520,2/22/2023 2:58:47 PM,Deer,,I-64,38.0043819086229,-78.3597985599669,Albemarle County,Culpeper,Charlottesville,-78.3597985599669,38.0043819086229,2023-02-22,2023,February,2,Wednesday,2,Deer,I-64
1889,3397d542-8888-44fd-ac7a-bb00a44cd817,2/10/2023 4:54:00 PM,Deer,,I-64,38.1098330066142,-79.0228449386331,Augusta County,Staunton,Lexington,-79.0228449386331,38.1098330066142,2023-02-10,2023,February,2,Friday,4,Deer,I-64
1905,035e6d98-ede6-4b2e-be63-0998fa30eafb,2/22/2023 2:37:52 PM,Deer,,I-64,38.0151123858459,-78.5291910634347,Albemarle County,Culpeper,Charlottesville,-78.5291910634347,38.0151123858459,2023-02-22,2023,February,2,Wednesday,2,Deer,I-64
1903,1438d220-07c8-4f05-8de9-22d9f3d1db8d,2/21/2023 6:10:21 PM,Deer,,I-64,38.0458500228473,-78.7280556503952,Albemarle County,Culpeper,Charlottesville,-78.7280556503952,38.0458500228473,2023-02-21,2023,February,2,Tuesday,1,Deer,I-64
1901,28a997ea-c600-4e17-bb3a-8bb7380ce2b0,2/16/2023 5:52:06 PM,Deer,,I-64,37.812834065274,-80.069460089845,Alleghany County,Staunton,Lexington,-80.069460089845,37.812834065274,2023-02-16,2023,February,2,Thursday,3,Deer,I-64
1900,74c54b4b-b5e9-471c-abcf-67179a291229,2/16/2023 1:18:50 PM,Deer,,I-64,37.825214979274,-79.8320907075702,Alleghany County,Staunton,Lexington,-79.8320907075702,37.825214979274,2023-02-16,2023,February,2,Thursday,3,Deer,I-64
1899,e259f2ba-b34b-4e07-a2b0-9e3eaba5ffc2,2/15/2023 5:31:08 PM,Deer,,I-64,38.022257394662,-78.5454103593243,Albemarle County,Culpeper,Charlottesville,-78.5454103593243,38.022257394662,2023-02-15,2023,February,2,Wednesday,2,Deer,I-64
1898,7378d0da-9a2a-4ef0-b907-eed5b0e7d3b7,2/14/2023 3:32:22 PM,Deer,,I-64,37.8727955091695,-79.5202916559342,Rockbridge County,Staunton,Lexington,-79.5202916559342,37.8727955091695,2023-02-14,2023,February,2,Tuesday,1,Deer,I-64
1893,64a0cd52-6396-4583-afc0-fb30eaff44dd,2/10/2023 6:48:37 PM,Deer,,I-64,37.9051570173636,-78.05602706399,Albemarle County,Culpeper,Charlottesville,-78.05602706399,37.9051570173636,2023-02-10,2023,February,2,Friday,4,Deer,I-64
1892,e64da4b3-6fe5-4ab4-a2db-2721496c9a3e,2/10/2023 6:24:54 PM,Other,Coyote,I-64,38.0054112662175,-78.3623945372589,Albemarle County,Culpeper,Charlottesville,-78.3623945372589,38.0054112662175,2023-02-10,2023,February,2,Friday,4,Coyote,I-64
1891,14a62b8d-dca2-4c20-8e68-71e5fb1331ed,2/10/2023 6:00:58 PM,Deer,,I-64,38.0163987825502,-78.5303446393575,Albemarle County,Culpeper,Charlottesville,-78.5303446393575,38.0163987825502,2023-02-10,2023,February,2,Friday,4,Deer,I-64
1904,714bd429-8015-4f0f-a8ad-972758aef31e,2/21/2023 6:29:46 PM,Deer,,I-64,38.0219796330302,-78.5733746420176,Albemarle County,Culpeper,Charlottesville,-78.5733746420176,38.0219796330302,2023-02-21,2023,February,2,Tuesday,1,Deer,I-64
1989,11020728-025c-4066-8272-9a365a9de4c9,5/1/2023 2:20:24 PM,Bear,,I-64,37.7989106225262,-80.2087893425824,Alleghany County,Staunton,Lexington,-80.2087893425824,37.7989106225262,2023-05-01,2023,May,5,Monday,0,Bear,I-64
1705,29ca858a-aca8-41d3-a5b7-332df9cba165,12/5/2022 4:08:54 PM,Deer,,I-64,38.0558813429887,-78.9251312942551,Augusta County,Staunton,Harrisonburg,-78.9251312942551,38.0558813429887,2022-12-05,2022,December,12,Monday,0,Deer,I-64
1700,246bd740-447b-47c3-beaa-4cc7528c0c53,12/2/2022 4:51:54 PM,Deer,,I-64,38.0158719703975,-78.4562002029478,Albemarle,Culpeper,Charlottesville,-78.4562002029478,38.0158719703975,2022-12-02,2022,December,12,Friday,4,Deer,I-64
1499,cea43db1-b5ad-40e2-b4a8-0bb4591490e7,11/9/2022 5:06:31 PM,Deer,,I-64,38.0077610225652,-78.501635119124,Albemarle,Culpeper,Charlottesville,-78.501635119124,38.0077610225652,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1498,0603d3e8-d5ee-4acc-9098-cc51562a12e2,11/9/2022 4:56:59 PM,Deer,,I-64,38.0214070192462,-78.4203069544383,Albemarle,Culpeper,Charlottesville,-78.4203069544383,38.0214070192462,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1496,99fe3da7-6a9a-4973-b159-5ed67fc5bf44,11/9/2022 4:48:09 PM,Deer,,I-64,38.0185949771491,-78.4056874857293,Albemarle,Culpeper,Charlottesville,-78.4056874857293,38.0185949771491,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1495,3df9db6e-9a87-4467-b06b-fd3cf9c97757,11/9/2022 4:47:24 PM,Deer,,I-64,38.0186005789674,-78.4057113474359,Albemarle,Culpeper,Charlottesville,-78.4057113474359,38.0186005789674,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1494,8e7390fe-f63f-4512-a0ac-b6990f8d25de,11/9/2022 4:33:20 PM,Deer,,I-64,37.9973960568268,-78.3349450922126,Albemarle,Culpeper,Charlottesville,-78.3349450922126,37.9973960568268,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1493,bd8a7495-9d1b-42b7-947c-e815caab6f15,11/9/2022 4:29:28 PM,Deer,,I-64,37.7715549467469,-79.9504651424476,Alleghany County,Staunton,Lexington,-79.9504651424476,37.7715549467469,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1492,1bf570b8-3a45-4da7-a8bf-20a25a98e0bd,11/9/2022 4:20:20 PM,Deer,,I-64,37.9787028028572,-78.216820184308,Louisa,Culpeper,Louisa,-78.216820184308,37.9787028028572,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1490,cd2316f2-b3ba-4e57-812f-2cee6ea03f19,11/9/2022 3:44:56 PM,Deer,,I-64,37.8177452357462,-80.1168072127782,Alleghany County,Staunton,Lexington,-80.1168072127782,37.8177452357462,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1479,ab162e44-33aa-4eea-af2a-10f9005975e1,11/8/2022 5:07:13 PM,Deer,,I-64,37.8098277737312,-80.0634568791726,Alleghany County,Staunton,Lexington,-80.0634568791726,37.8098277737312,2022-11-08,2022,November,11,Tuesday,1,Deer,I-64
1478,f1f1d60e-db52-47ee-9504-a6406cadef61,11/8/2022 4:44:47 PM,Deer,,I-64,38.0217516723661,-78.5589305626199,Albemarle,Culpeper,Charlottesville,-78.5589305626199,38.0217516723661,2022-11-08,2022,November,11,Tuesday,1,Deer,I-64
1477,dbeca160-b73f-4bf5-a313-ba342a044f9a,11/8/2022 4:38:27 PM,Deer,,I-64,37.774557774643,-79.9963309346601,Alleghany County,Staunton,Lexington,-79.9963309346601,37.774557774643,2022-11-08,2022,November,11,Tuesday,1,Deer,I-64
1474,ee5f983c-3e72-4769-9490-c3fe4c0bdaf6,11/8/2022 4:21:40 PM,Deer,,I-64,37.845534573181,-79.4590088799346,Rockbridge County,Staunton,Lexington,-79.4590088799346,37.845534573181,2022-11-08,2022,November,11,Tuesday,1,Deer,I-64
1468,07c05c13-fb77-45e2-bfe7-14fc90c53cd2,11/8/2022 2:47:38 PM,Deer,,I-64,37.813118962662,-79.6775316739494,Alleghany County,Staunton,Lexington,-79.6775316739494,37.813118962662,2022-11-08,2022,November,11,Tuesday,1,Deer,I-64
1467,98907347-1ead-4c4a-bf98-5338e9f06d1c,11/8/2022 12:42:17 PM,Deer,,I-64,37.816671012753,-79.6691164123578,Alleghany County,Staunton,Lexington,-79.6691164123578,37.816671012753,2022-11-08,2022,November,11,Tuesday,1,Deer,I-64
1459,d2054d61-65aa-4dbe-baf1-42ea404caca2,11/7/2022 6:23:50 PM,Deer,,I-64,38.0973314959911,-79.002277012988,Augusta County,Staunton,Harrisonburg,-79.002277012988,38.0973314959911,2022-11-07,2022,November,11,Monday,0,Deer,I-64
1454,4559abcc-34d1-4ccf-9340-5fca4193defe,11/7/2022 7:09:58 PM,Deer,,I-64,37.8006459190814,-80.2024313204049,Alleghany County,Staunton,Lexington,-80.2024313204049,37.8006459190814,2022-11-07,2022,November,11,Monday,0,Deer,I-64
1453,db8bff5a-d4cf-4215-beba-61513228bd11,11/7/2022 7:00:38 PM,Deer,,I-64,37.7925461805103,-80.2158596305053,Alleghany County,Staunton,Lexington,-80.2158596305053,37.7925461805103,2022-11-07,2022,November,11,Monday,0,Deer,I-64
1500,3d7cbba6-9659-4cfb-b80c-90f26d031acf,11/9/2022 5:23:46 PM,Deer,,I-64,38.105426662017,-79.0147188368168,Augusta County,Staunton,Harrisonburg,-79.0147188368168,38.105426662017,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1501,78402316-8f99-48d3-af2d-0308d0397e8e,11/9/2022 5:33:42 PM,Deer,,I-64,38.0970354313315,-79.0027778218632,Augusta County,Staunton,Harrisonburg,-79.0027778218632,38.0970354313315,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1502,cc64418d-e8fe-421a-b2aa-3b45f4684d03,11/9/2022 5:36:26 PM,Deer,,I-64,38.046208314562,-78.7292671451665,Albemarle,Culpeper,Charlottesville,-78.7292671451665,38.046208314562,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1503,3f759e06-3be5-4e8b-90ea-c14c86e75a28,11/9/2022 5:46:06 PM,Deer,,I-64,38.0436233905324,-78.8110356780213,Albemarle,Culpeper,Charlottesville,-78.8110356780213,38.0436233905324,2022-11-09,2022,November,11,Wednesday,2,Deer,I-64
1533,1be0ce5e-7858-41ca-805e-7997d8aad1a6,11/14/2022 4:57:40 PM,Deer,,I-64,37.8820805477899,-79.5481770797749,Rockbridge County,Staunton,Lexington,-79.5481770797749,37.8820805477899,2022-11-14,2022,November,11,Monday,0,Deer,I-64
